 # webanno.custom.Entity | NC
#id=1
#text=Certainly you must all be uneasy that I have not written for so long—so very long . My mother , I am sure , is angry , and Clara will believe that I am passing my time in dissipation , entirely forgetful of the fair angel - image that is so deeply imprinted in my heart and mind . Such , however , is not the case . Daily and hourly I think of you all , and in my sweet dreams the kindly form of my lovely Clara passes before me , and smiles upon me with her bright eyes as she was wont when I appeared among you . Alas , how could I write to you in the distracted mood which has hitherto disturbed my every thought ! Something horrible has crossed my path of life . Dark forebodings of a cruel , threatening , fate spread themselves over me like dark clouds , which no friendly sunbeam can penetrate . Now will I tell you what has befallen me . I must do so , that I plainly see—but if I only think of it , it will laugh out of me like mad . Ah , my dear Lothaire , how shall I begin it ? How shall I make you in any way sensible that that which occurred to me a few days ago could really have such a fatal effect on my life ? If you were here you could see for yourself , but now you will certainly take me for a crazy ghost - seer . In a word , the horrible thing which happened to me , and the painful impression of which I in vain endeavour to escape , is nothing more than this ; that some days ago , namely on the 30th of October , at twelve o'clock at noon , a barometer - dealer came into my room and offered me his wares . I bought nothing , and threatened to throw him down stairs , upon which he took himself off of his own accord
1-56	heart	B-NC	
1-57	and	O	
1-58	mind	B-NC	
1-59	.	O	
1-60	Such	O	
1-61	,	O	
1-62	however	O	
1-63	,	O	
1-64	is	O	
1-65	not	O	
1-66	the	O	
1-67	case	B-NC	
1-68	.	O	
1-69	Daily	O	
1-70	and	O	
1-71	hourly	O	
1-72	I	O	
1-73	think	O	
1-74	of	O	
1-75	you	O	
1-76	all	O	
1-77	,	O	
1-78	and	O	
1-79	in	O	
1-80	my	O	
1-81	sweet	O	
1-82	dreams	B-NC	
1-83	the	O	
1-84	kindly	O	
1-85	form	B-NC	
1-86	of	O	
1-87	my	O	
1-88	lovely	O	
1-89	Clara	B-NC	
1-90	passes	O	
1-91	before	O	
1-92	me	O	
1-93	,	O	
1-94	and	O	
1-95	smiles	O	
1-96	upon	O	
1-97	me	O	
1-98	with	O	
1-99	her	O	
1-100	bright	O	
1-101	eyes	B-NC	
1-102	as	O	
1-103	she	O	
1-104	was	O	
1-105	wont	O	
1-106	when	O	
1-107	I	O	
1-108	appeared	O	
1-109	among	O	
1-110	you	O	
1-111	.	O	
1-112	Alas	O	
1-113	,	O	
1-114	how	O	
1-115	could	O	
1-116	I	O	
1-117	write	O	
1-118	to	O	
1-119	you	O	
1-120	in	O	
1-121	the	O	
1-122	distracted	O	
1-123	mood	B-NC	
1-124	which	O	
1-125	has	O	
1-126	hitherto	O	
1-127	disturbed	O	
1-128	my	O	
1-129	every	O	
1-130	thought	B-NC	
1-131	!	O	
1-132	Something	B-NC	
1-133	horrible	O	
1-134	has	O	
1-135	crossed	O	
1-136	my	O	
1-137	path	B-NC	
1-138	of	O	
1-139	life	B-NC	
1-140	.	O	
1-141	Dark	O	
1-142	forebodings	B-NC	
1-143	of	O	
1-144	a	O	
1-145	cruel	O	
1-146	,	O	
1-147	threatening	O	
1-148	,	O	
1-149	fate	B-NC	
1-150	spread	O	
1-151	themselves	O	
1-152	over	O	
1-153	me	O	
1-154	like	O	
1-155	dark	O	
1-156	clouds	B-NC	
1-157	,	O	
1-158	which	O	
1-159	no	O	
1-160	friendly	O	
1-161	sunbeam	B-NC	
1-162	can	O	
1-163	penetrate	O	
1-164	.	O	
1-165	Now	O	
1-166	will	O	
1-167	I	O	
1-168	tell	O	
1-169	you	O	
1-170	what	O	
1-171	has	O	
1-172	befallen	O	
1-173	me	O	
1-174	.	O	
1-175	I	O	
1-176	must	O	
1-177	do	O	
1-178	so	O	
1-179	,	O	
1-180	that	O	
1-181	I	O	
1-182	plainly	O	
1-183	see—but	O	
1-184	if	O	
1-185	I	O	
1-186	only	O	
1-187	think	O	
1-188	of	O	
1-189	it	O	
1-190	,	O	
1-191	it	O	
1-192	will	O	
1-193	laugh	O	
1-194	out	O	
1-195	of	O	
1-196	me	O	
1-197	like	O	
1-198	mad	O	
1-199	.	O	
1-200	Ah	O	
1-201	,	O	
1-202	my	O	
1-203	dear	O	
1-204	Lothaire	B-NC	
1-205	,	O	
1-206	how	O	
1-207	shall	O	
1-208	I	O	
1-209	begin	O	
1-210	it	O	
1-211	?	O	
1-212	How	O	
1-213	shall	O	
1-214	I	O	
1-215	make	O	
1-216	you	O	
1-217	in	O	
1-218	any	O	
1-219	way	B-NC	
1-220	sensible	B-NC	
1-221	that	O	
1-222	that	O	
1-223	which	O	
1-224	occurred	O	
1-225	to	O	
1-226	me	O	
1-227	a	O	
1-228	few	O	
1-229	days	B-NC	
1-230	ago	O	
1-231	could	O	
1-232	really	O	
1-233	have	O	
1-234	such	O	
1-235	a	O	
1-236	fatal	O	
1-237	effect	B-NC	
1-238	on	O	
1-239	my	O	
1-240	life	B-NC	
1-241	?	O	
1-242	If	O	
1-243	you	O	
1-244	were	O	
1-245	here	O	
1-246	you	O	
1-247	could	O	
1-248	see	O	
1-249	for	O	
1-250	yourself	O	
1-251	,	O	
1-252	but	O	
1-253	now	O	
1-254	you	O	
1-255	will	O	
1-256	certainly	O	
1-257	take	O	
1-258	me	O	
1-259	for	O	
1-260	a	O	
1-261	crazy	O	
1-262	ghost	B-NC	
1-263	-	O	
1-264	seer	B-NC	
1-265	.	O	
1-266	In	O	
1-267	a	O	
1-268	word	B-NC	
1-269	,	O	
1-270	the	O	
1-271	horrible	O	
1-272	thing	B-NC	
1-273	which	O	
1-274	happened	O	
1-275	to	O	
1-276	me	O	
1-277	,	O	
1-278	and	O	
1-279	the	O	
1-280	painful	O	
1-281	impression	B-NC	
1-282	of	O	
1-283	which	O	
1-284	I	O	
1-285	in	O	
1-286	vain	O	
1-287	endeavour	B-NC	
1-288	to	O	
1-289	escape	O	
1-290	,	O	
1-291	is	O	
1-292	nothing	O	
1-293	more	O	
1-294	than	O	
1-295	this	O	
1-296	;	O	
1-297	that	O	
1-298	some	O	
1-299	days	B-NC	
1-300	ago	O	
1-301	,	O	
1-302	namely	O	
1-303	on	O	
1-304	the	O	
1-305	30th	O	
1-306	of	O	
1-307	October	B-NC	
1-308	,	O	
1-309	at	O	
1-310	twelve	B-NC	
1-311	o'clock	O	
1-312	at	O	
1-313	noon	B-NC	
1-314	,	O	
1-315	a	O	
1-316	barometer	B-NC	
1-317	-	O	
1-318	dealer	B-NC	
1-319	came	O	
1-320	into	O	
1-321	my	O	
1-322	room	B-NC	
1-323	and	O	
1-324	offered	O	
1-325	me	O	
1-326	his	O	
1-327	wares	B-NC	
1-328	.	O	
1-329	I	O	
1-330	bought	O	
1-331	nothing	B-NC	
1-332	,	O	
1-333	and	O	
1-334	threatened	O	
1-335	to	O	
1-336	throw	O	
1-337	him	O	
1-338	down	O	
1-339	stairs	B-NC	
1-340	,	O	
1-341	upon	O	
1-342	which	O	
1-343	he	O	
1-344	took	O	
1-345	himself	O	
1-346	off	O	
1-347	of	O	
1-348	his	O	
1-349	own	O	
1-350	accord	B-NC	

#id=2
#text=You suspect that only relations of the most peculiar kind , and exerting the greatest influence over my life can give any import to this occurrence , nay , that the person of that unlucky dealer must have a hostile effect upon me . So it is , indeed . I collect myself with all my might , that patiently and quietly I may tell you so much of my early youth as will bring all plainly and clearly in bright images before your active mind . As I am about to begin I fancy that I hear you laughing and Clara saying : " Childish stories indeed ! " Laugh at me I beseech you , laugh with all your heart . But , heavens , my hair stands on end , and it seems as if I am asking you to laugh at me , in mad despair , as Franz Moor asked Daniel . [ 1 ] But to my story
2-1	You	O	
2-2	suspect	O	
2-3	that	O	
2-4	only	O	
2-5	relations	B-NC	
2-6	of	O	
2-7	the	O	
2-8	most	O	
2-9	peculiar	O	
2-10	kind	B-NC	
2-11	,	O	
2-12	and	O	
2-13	exerting	O	
2-14	the	O	
2-15	greatest	O	
2-16	influence	B-NC	
2-17	over	O	
2-18	my	O	
2-19	life	B-NC	
2-20	can	O	
2-21	give	O	
2-22	any	O	
2-23	import	B-NC	
2-24	to	O	
2-25	this	O	
2-26	occurrence	B-NC	
2-27	,	O	
2-28	nay	O	
2-29	,	O	
2-30	that	O	
2-31	the	O	
2-32	person	B-NC	
2-33	of	O	
2-34	that	O	
2-35	unlucky	O	
2-36	dealer	B-NC	
2-37	must	O	
2-38	have	O	
2-39	a	O	
2-40	hostile	O	
2-41	effect	B-NC	
2-42	upon	O	
2-43	me	O	
2-44	.	O	
2-45	So	O	
2-46	it	O	
2-47	is	O	
2-48	,	O	
2-49	indeed	O	
2-50	.	O	
2-51	I	O	
2-52	collect	O	
2-53	myself	O	
2-54	with	O	
2-55	all	O	
2-56	my	O	
2-57	might	B-NC	
2-58	,	O	
2-59	that	O	
2-60	patiently	O	
2-61	and	O	
2-62	quietly	O	
2-63	I	O	
2-64	may	O	
2-65	tell	O	
2-66	you	O	
2-67	so	O	
2-68	much	O	
2-69	of	O	
2-70	my	O	
2-71	early	O	
2-72	youth	B-NC	
2-73	as	O	
2-74	will	O	
2-75	bring	O	
2-76	all	O	
2-77	plainly	O	
2-78	and	O	
2-79	clearly	O	
2-80	in	O	
2-81	bright	O	
2-82	images	B-NC	
2-83	before	O	
2-84	your	O	
2-85	active	O	
2-86	mind	B-NC	
2-87	.	O	
2-88	As	O	
2-89	I	O	
2-90	am	O	
2-91	about	O	
2-92	to	O	
2-93	begin	O	
2-94	I	O	
2-95	fancy	O	
2-96	that	O	
2-97	I	O	
2-98	hear	O	
2-99	you	O	
2-100	laughing	O	
2-101	and	O	
2-102	Clara	B-NC	
2-103	saying	O	
2-104	:	O	
2-105	"	O	
2-106	Childish	O	
2-107	stories	B-NC	
2-108	indeed	O	
2-109	!	O	
2-110	"	O	
2-111	Laugh	B-NC	
2-112	at	O	
2-113	me	O	
2-114	I	O	
2-115	beseech	O	
2-116	you	O	
2-117	,	O	
2-118	laugh	O	
2-119	with	O	
2-120	all	O	
2-121	your	O	
2-122	heart	B-NC	
2-123	.	O	
2-124	But	O	
2-125	,	O	
2-126	heavens	B-NC	
2-127	,	O	
2-128	my	O	
2-129	hair	B-NC	
2-130	stands	O	
2-131	on	O	
2-132	end	B-NC	
2-133	,	O	
2-134	and	O	
2-135	it	O	
2-136	seems	O	
2-137	as	O	
2-138	if	O	
2-139	I	O	
2-140	am	O	
2-141	asking	O	
2-142	you	O	
2-143	to	O	
2-144	laugh	O	
2-145	at	O	
2-146	me	O	
2-147	,	O	
2-148	in	O	
2-149	mad	O	
2-150	despair	B-NC	
2-151	,	O	
2-152	as	O	
2-153	Franz	B-NC	
2-154	Moor	B-NC	
2-155	asked	O	
2-156	Daniel	B-NC	
2-157	.	O	
2-158	[	O	
2-159	1	O	
2-160	]	O	
2-161	But	O	
2-162	to	O	
2-163	my	O	
2-164	story	B-NC	

#id=3
#text=Excepting at dinner time I and my brothers and sisters saw my father very little during the day . He was , perhaps , busily engaged at his ordinary occupation . After supper , which , according to the old custom was served up at seven o'clock , we all went with my mother into my father 's work - room , and seated ourselves at the round table . My father smoked tobacco and drank a large glass of beer . Often he told us a number of wonderful stories , and grew so warm over them that his pipe continually went out . I had to light it again , with burning paper , which I thought great sport . Often , too , he would give us picture - books , and sit in his arm - chair silent and thoughtful , puffing out such thick clouds of smoke that we all seemed to be swimming in the clouds . On such evenings as these my mother was very melancholy , and immediately the clock struck nine , she would say : " Now children , to bed—to bed ! The Sandman is coming , I can see . " And certainly on all these occasions I heard something with a heavy , slow step go bouncing up the stairs . That I thought must be the Sandman . Once that dull noise and footstep were particularly fearful , and I asked my mother , while she took us away : " Eh , mamma , who is this naughty Sandman , who always drives us away from papa ? What does he look like ? " " There is no Sandman , dear child , " replied my mother . " When I say the Sandman comes , I only mean that you are sleepy and cannot keep your eyes open , — just as if sand had been sprinkled into them . " This answer of my mother 's did not satisfy me—nay , in my childish mind the thought soon matured itself that she only denied the existence of the Sandman to hinder us from being terrified at him . Certainly I always heard him coming up the stairs . Full of curiosity to hear more of this Sandman , and his particular connection with children , I at last asked the old woman who tended my youngest sister what sort of man he was . " Eh , Natty , " said she , " do you not know that yet ? He is a wicked man , who comes to children when they will not go to bed , and throws a handful of sand into their eyes , so that they start out bleeding from their heads . These eyes he puts in a bag and carries them to the half - moon to feed his own children , who sit in the nest up yonder , and have crooked beaks like owls with which they may pick up the eyes of the naughty human children .
3-1	Excepting	B-NC	
3-2	at	O	
3-3	dinner	B-NC	
3-4	time	B-NC	
3-5	I	O	
3-6	and	O	
3-7	my	O	
3-8	brothers	B-NC	
3-9	and	O	
3-10	sisters	B-NC	
3-11	saw	O	
3-12	my	O	
3-13	father	B-NC	
3-14	very	O	
3-15	little	O	
3-16	during	O	
3-17	the	O	
3-18	day	B-NC	
3-19	.	O	
3-20	He	O	
3-21	was	O	
3-22	,	O	
3-23	perhaps	O	
3-24	,	O	
3-25	busily	O	
3-26	engaged	O	
3-27	at	O	
3-28	his	O	
3-29	ordinary	O	
3-30	occupation	B-NC	
3-31	.	O	
3-32	After	O	
3-33	supper	B-NC	
3-34	,	O	
3-35	which	O	
3-36	,	O	
3-37	according	O	
3-38	to	O	
3-39	the	O	
3-40	old	O	
3-41	custom	B-NC	
3-42	was	O	
3-43	served	O	
3-44	up	O	
3-45	at	O	
3-46	seven	O	
3-47	o'clock	O	
3-48	,	O	
3-49	we	O	
3-50	all	O	
3-51	went	O	
3-52	with	O	
3-53	my	O	
3-54	mother	B-NC	
3-55	into	O	
3-56	my	O	
3-57	father	B-NC	
3-58	's	O	
3-59	work	B-NC	
3-60	-	O	
3-61	room	B-NC	
3-62	,	O	
3-63	and	O	
3-64	seated	O	
3-65	ourselves	O	
3-66	at	O	
3-67	the	O	
3-68	round	B-NC	
3-69	table	B-NC	
3-70	.	O	
3-71	My	O	
3-72	father	B-NC	
3-73	smoked	O	
3-74	tobacco	B-NC	
3-75	and	O	
3-76	drank	O	
3-77	a	O	
3-78	large	O	
3-79	glass	B-NC	
3-80	of	O	
3-81	beer	B-NC	
3-82	.	O	
3-83	Often	O	
3-84	he	O	
3-85	told	O	
3-86	us	O	
3-87	a	O	
3-88	number	B-NC	
3-89	of	O	
3-90	wonderful	O	
3-91	stories	B-NC	
3-92	,	O	
3-93	and	O	
3-94	grew	O	
3-95	so	O	
3-96	warm	O	
3-97	over	O	
3-98	them	O	
3-99	that	O	
3-100	his	O	
3-101	pipe	B-NC	
3-102	continually	O	
3-103	went	O	
3-104	out	O	
3-105	.	O	
3-106	I	O	
3-107	had	O	
3-108	to	O	
3-109	light	O	
3-110	it	O	
3-111	again	O	
3-112	,	O	
3-113	with	O	
3-114	burning	B-NC	
3-115	paper	B-NC	
3-116	,	O	
3-117	which	O	
3-118	I	O	
3-119	thought	O	
3-120	great	O	
3-121	sport	B-NC	
3-122	.	O	
3-123	Often	O	
3-124	,	O	
3-125	too	O	
3-126	,	O	
3-127	he	O	
3-128	would	O	
3-129	give	O	
3-130	us	O	
3-131	picture	B-NC	
3-132	-	O	
3-133	books	B-NC	
3-134	,	O	
3-135	and	O	
3-136	sit	O	
3-137	in	O	
3-138	his	O	
3-139	arm	B-NC	
3-140	-	O	
3-141	chair	B-NC	
3-142	silent	O	
3-143	and	O	
3-144	thoughtful	O	
3-145	,	O	
3-146	puffing	O	
3-147	out	O	
3-148	such	O	
3-149	thick	O	
3-150	clouds	B-NC	
3-151	of	O	
3-152	smoke	B-NC	
3-153	that	O	
3-154	we	O	
3-155	all	O	
3-156	seemed	O	
3-157	to	O	
3-158	be	O	
3-159	swimming	O	
3-160	in	O	
3-161	the	O	
3-162	clouds	B-NC	
3-163	.	O	
3-164	On	O	
3-165	such	O	
3-166	evenings	B-NC	
3-167	as	O	
3-168	these	O	
3-169	my	O	
3-170	mother	B-NC	
3-171	was	O	
3-172	very	O	
3-173	melancholy	O	
3-174	,	O	
3-175	and	O	
3-176	immediately	O	
3-177	the	O	
3-178	clock	B-NC	
3-179	struck	O	
3-180	nine	O	
3-181	,	O	
3-182	she	O	
3-183	would	O	
3-184	say	O	
3-185	:	O	
3-186	"	O	
3-187	Now	O	
3-188	children	B-NC	
3-189	,	O	
3-190	to	O	
3-191	bed—to	B-NC	
3-192	bed	B-NC	
3-193	!	O	
3-194	The	O	
3-195	Sandman	B-NC	
3-196	is	O	
3-197	coming	O	
3-198	,	O	
3-199	I	O	
3-200	can	O	
3-201	see	O	
3-202	.	O	
3-203	"	O	
3-204	And	O	
3-205	certainly	O	
3-206	on	O	
3-207	all	O	
3-208	these	O	
3-209	occasions	B-NC	
3-210	I	O	
3-211	heard	O	
3-212	something	B-NC	
3-213	with	O	
3-214	a	O	
3-215	heavy	O	
3-216	,	O	
3-217	slow	O	
3-218	step	B-NC	
3-219	go	O	
3-220	bouncing	O	
3-221	up	O	
3-222	the	O	
3-223	stairs	B-NC	
3-224	.	O	
3-225	That	O	
3-226	I	O	
3-227	thought	O	
3-228	must	O	
3-229	be	O	
3-230	the	O	
3-231	Sandman	B-NC	
3-232	.	O	
3-233	Once	O	
3-234	that	O	
3-235	dull	O	
3-236	noise	B-NC	
3-237	and	O	
3-238	footstep	B-NC	
3-239	were	O	
3-240	particularly	O	
3-241	fearful	O	
3-242	,	O	
3-243	and	O	
3-244	I	O	
3-245	asked	O	
3-246	my	O	
3-247	mother	B-NC	
3-248	,	O	
3-249	while	O	
3-250	she	O	
3-251	took	O	
3-252	us	O	
3-253	away	O	
3-254	:	O	
3-255	"	O	
3-256	Eh	B-NC	
3-257	,	O	
3-258	mamma	B-NC	
3-259	,	O	
3-260	who	O	
3-261	is	O	
3-262	this	O	
3-263	naughty	O	
3-264	Sandman	B-NC	
3-265	,	O	
3-266	who	O	
3-267	always	O	
3-268	drives	O	
3-269	us	O	
3-270	away	O	
3-271	from	O	
3-272	papa	B-NC	
3-273	?	O	
3-274	What	O	
3-275	does	O	
3-276	he	O	
3-277	look	O	
3-278	like	O	
3-279	?	O	
3-280	"	O	
3-281	"	O	
3-282	There	O	
3-283	is	O	
3-284	no	O	
3-285	Sandman	B-NC	
3-286	,	O	
3-287	dear	O	
3-288	child	B-NC	
3-289	,	O	
3-290	"	O	
3-291	replied	O	
3-292	my	O	
3-293	mother	B-NC	
3-294	.	O	
3-295	"	O	
3-296	When	O	
3-297	I	O	
3-298	say	O	
3-299	the	O	
3-300	Sandman	B-NC	
3-301	comes	O	
3-302	,	O	
3-303	I	O	
3-304	only	O	
3-305	mean	O	
3-306	that	O	
3-307	you	O	
3-308	are	O	
3-309	sleepy	O	
3-310	and	O	
3-311	cannot	O	
3-312	keep	O	
3-313	your	O	
3-314	eyes	B-NC	
3-315	open	O	
3-316	,	O	
3-317	—	O	
3-318	just	O	
3-319	as	O	
3-320	if	O	
3-321	sand	B-NC	
3-322	had	O	
3-323	been	O	
3-324	sprinkled	O	
3-325	into	O	
3-326	them	O	
3-327	.	O	
3-328	"	O	
3-329	This	O	
3-330	answer	B-NC	
3-331	of	O	
3-332	my	O	
3-333	mother	B-NC	
3-334	's	O	
3-335	did	O	
3-336	not	O	
3-337	satisfy	O	
3-338	me—nay	B-NC	
3-339	,	O	
3-340	in	O	
3-341	my	O	
3-342	childish	O	
3-343	mind	B-NC	
3-344	the	O	
3-345	thought	B-NC	
3-346	soon	O	
3-347	matured	O	
3-348	itself	O	
3-349	that	O	
3-350	she	O	
3-351	only	O	
3-352	denied	O	
3-353	the	O	
3-354	existence	B-NC	
3-355	of	O	
3-356	the	O	
3-357	Sandman	B-NC	
3-358	to	O	
3-359	hinder	O	
3-360	us	O	
3-361	from	O	
3-362	being	O	
3-363	terrified	O	
3-364	at	O	
3-365	him	O	
3-366	.	O	
3-367	Certainly	O	
3-368	I	O	
3-369	always	O	
3-370	heard	O	
3-371	him	O	
3-372	coming	O	
3-373	up	O	
3-374	the	O	
3-375	stairs	B-NC	
3-376	.	O	
3-377	Full	O	
3-378	of	O	
3-379	curiosity	B-NC	
3-380	to	O	
3-381	hear	O	
3-382	more	O	
3-383	of	O	
3-384	this	O	
3-385	Sandman	B-NC	
3-386	,	O	
3-387	and	O	
3-388	his	O	
3-389	particular	O	
3-390	connection	B-NC	
3-391	with	O	
3-392	children	B-NC	
3-393	,	O	
3-394	I	O	
3-395	at	O	
3-396	last	O	
3-397	asked	O	
3-398	the	O	
3-399	old	O	
3-400	woman	B-NC	
3-401	who	O	
3-402	tended	O	
3-403	my	O	
3-404	youngest	O	
3-405	sister	B-NC	
3-406	what	O	
3-407	sort	O	
3-408	of	O	
3-409	man	B-NC	
3-410	he	O	
3-411	was	O	
3-412	.	O	
3-413	"	O	
3-414	Eh	B-NC	
3-415	,	O	
3-416	Natty	B-NC	
3-417	,	O	
3-418	"	O	
3-419	said	O	
3-420	she	O	
3-421	,	O	
3-422	"	O	
3-423	do	O	
3-424	you	O	
3-425	not	O	
3-426	know	O	
3-427	that	O	
3-428	yet	O	
3-429	?	O	
3-430	He	O	
3-431	is	O	
3-432	a	O	
3-433	wicked	O	
3-434	man	B-NC	
3-435	,	O	
3-436	who	O	
3-437	comes	O	
3-438	to	O	
3-439	children	B-NC	
3-440	when	O	
3-441	they	O	
3-442	will	O	
3-443	not	O	
3-444	go	O	
3-445	to	O	
3-446	bed	B-NC	
3-447	,	O	
3-448	and	O	
3-449	throws	O	
3-450	a	O	
3-451	handful	B-NC	
3-452	of	O	
3-453	sand	B-NC	
3-454	into	O	
3-455	their	O	
3-456	eyes	B-NC	
3-457	,	O	
3-458	so	O	
3-459	that	O	
3-460	they	O	
3-461	start	O	
3-462	out	O	
3-463	bleeding	O	
3-464	from	O	
3-465	their	O	
3-466	heads	B-NC	
3-467	.	O	
3-468	These	O	
3-469	eyes	B-NC	
3-470	he	O	
3-471	puts	O	
3-472	in	O	
3-473	a	O	
3-474	bag	B-NC	
3-475	and	O	
3-476	carries	O	
3-477	them	O	
3-478	to	O	
3-479	the	O	
3-480	half	B-NC	
3-481	-	O	
3-482	moon	B-NC	
3-483	to	O	
3-484	feed	O	
3-485	his	O	
3-486	own	O	
3-487	children	B-NC	
3-488	,	O	
3-489	who	O	
3-490	sit	O	
3-491	in	O	
3-492	the	O	
3-493	nest	B-NC	
3-494	up	O	
3-495	yonder	O	
3-496	,	O	
3-497	and	O	
3-498	have	O	
3-499	crooked	O	
3-500	beaks	B-NC	
3-501	like	O	
3-502	owls	B-NC	
3-503	with	O	
3-504	which	O	
3-505	they	O	
3-506	may	O	
3-507	pick	O	
3-508	up	O	
3-509	the	O	
3-510	eyes	B-NC	
3-511	of	O	
3-512	the	O	
3-513	naughty	O	
3-514	human	O	
3-515	children	B-NC	
3-516	.	O	

#id=4
#text=A most frightful image of the cruel Sandman was horribly depicted in my mind , and when in the evening I heard the noise on the stairs , I trembled with agony and alarm . My mother could get nothing out of me , but the cry of " The Sandman , the Sandman ! " which was stuttered forth through my tears . I then ran into the bed - room , where the frightful apparition of the Sandman terrified me during the whole night . I had already grown old enough to perceive that the nurse 's tale about the Sandman and the nest of children in the half - moon could not be quite true , but , nevertheless , this Sandman remained a fearful spectre , and I was seized with the utmost horror , when I heard him not only come up the stairs , but violently force open my father 's room - door and enter . Sometimes he staid away for a long period , but oftener his visits were in close succession . This lasted for years , and I could not accustom myself to the terrible goblin ; the image of the dreadful Sandman did not become more faint . His intercourse with my father began more and more to occupy my fancy . An unconquerable fear prevented me from asking my father about it , but if I—I myself could penetrate the mystery , and behold the wondrous Sandman—that was the wish which grew upon me with years . The Sandman had brought me into the path of the marvellous and wonderful , which so readily finds a domicile in the mind of a child . Nothing was to me more delightful than to read or hear horrible stories of goblins , witches , pigmies , &c . ; but above them all stood the Sandman , whom , in the oddest and most frightful shapes , I was always drawing with chalk or charcoal on the tables , cupboards , and walls . When I was ten years old , my mother removed me from the children 's room into a little chamber , situated in a corridor near my father 's room . Still , as before , we were obliged speedily to take our departure as soon as , on the stroke of nine , the unknown was heard in the house . I could hear in my little chamber how he entered my father 's room , and then it soon appeared to me that a thin vapor of a singular odor diffused itself about the house . Stronger and stronger with my curiosity grew my resolution to form in some manner the Sandman 's acquaintance . Often I sneaked from my room to the corridor , when my mother had passed , but never could I discover any thing , for the Sandman had always gone in at the door when I reached the place where I might have seen him . At last , urged by an irresistible impulse , I resolved to hide myself in my father 's room and await the appearance of the Sandman
4-1	A	O	
4-2	most	O	
4-3	frightful	O	
4-4	image	B-NC	
4-5	of	O	
4-6	the	O	
4-7	cruel	O	
4-8	Sandman	B-NC	
4-9	was	O	
4-10	horribly	O	
4-11	depicted	O	
4-12	in	O	
4-13	my	O	
4-14	mind	B-NC	
4-15	,	O	
4-16	and	O	
4-17	when	O	
4-18	in	O	
4-19	the	O	
4-20	evening	B-NC	
4-21	I	O	
4-22	heard	O	
4-23	the	O	
4-24	noise	B-NC	
4-25	on	O	
4-26	the	O	
4-27	stairs	B-NC	
4-28	,	O	
4-29	I	O	
4-30	trembled	O	
4-31	with	O	
4-32	agony	B-NC	
4-33	and	O	
4-34	alarm	B-NC	
4-35	.	O	
4-36	My	O	
4-37	mother	B-NC	
4-38	could	O	
4-39	get	O	
4-40	nothing	B-NC	
4-41	out	O	
4-42	of	O	
4-43	me	O	
4-44	,	O	
4-45	but	O	
4-46	the	O	
4-47	cry	B-NC	
4-48	of	O	
4-49	"	O	
4-50	The	O	
4-51	Sandman	B-NC	
4-52	,	O	
4-53	the	O	
4-54	Sandman	B-NC	
4-55	!	O	
4-56	"	O	
4-57	which	O	
4-58	was	O	
4-59	stuttered	O	
4-60	forth	O	
4-61	through	O	
4-62	my	O	
4-63	tears	B-NC	
4-64	.	O	
4-65	I	O	
4-66	then	O	
4-67	ran	O	
4-68	into	O	
4-69	the	O	
4-70	bed	B-NC	
4-71	-	O	
4-72	room	B-NC	
4-73	,	O	
