 # webanno.custom.Entity | NC
#id=1
#text=Washington D. C. ( Vereinigte Staaten ) , 28.10.2006 – US-Präsident George W. Bush hat am 27 . Oktober 2006 ein Gesetz zum Bau eines mehr als 1.000 Kilometer langen Zauns an der Grenze zwischen den Vereinigten Staaten und Mexiko unterzeichnet . Der Zaun soll die illegale Einwanderung aus Mexiko erschweren . Bei der Unterzeichnung des Gesetzes sagte Bush , die Vereinigten Staaten hätten in dem letzten Jahrzehnt leider keine vollständige Kontrolle über die Grenze gewährleisten können . In der letzten Zeit hat die illegale Einwanderung aus Mexiko ständig zugenommen , einigen Schätzungen zufolge leben zurzeit etwa 10 Millionen Mexikaner in den Vereinigten Staaten , unter ihnen vier Millionen illegal . Mexiko hat sich gegen den Bau eines Zaunes ausgesprochen
1-89	ständig	O	
1-90	zugenommen	O	
1-91	,	O	
1-92	einigen	O	
1-93	Schätzungen	B-NC	
1-94	zufolge	O	
1-95	leben	O	
1-96	zurzeit	O	
1-97	etwa	O	
1-98	10	O	
1-99	Millionen	B-NC	
1-100	Mexikaner	B-NC	
1-101	in	O	
1-102	den	O	
1-103	Vereinigten	O	
1-104	Staaten	B-NC	
1-105	,	O	
1-106	unter	O	
1-107	ihnen	O	
1-108	vier	O	
1-109	Millionen	B-NC	
1-110	illegal	O	
1-111	.	O	
1-112	Mexiko	B-NC	
1-113	hat	O	
1-114	sich	O	
1-115	gegen	O	
1-116	den	O	
1-117	Bau	B-NC	
1-118	eines	O	
1-119	Zaunes	B-NC	
1-120	ausgesprochen	O	

#id=2
#text=Das Gesetz über den Zaun wurde letzte Woche vom US-Senat angenommen . Der Bau des 1.125 Kilometer langen Zaunes wird 1,2 Milliarden Dollar kosten
2-1	Das	O	
2-2	Gesetz	B-NC	
2-3	über	O	
2-4	den	O	
2-5	Zaun	B-NC	
2-6	wurde	O	
2-7	letzte	O	
2-8	Woche	B-NC	
2-9	vom	O	
2-10	US-Senat	B-NC	
2-11	angenommen	O	
2-12	.	O	
2-13	Der	O	
2-14	Bau	B-NC	
2-15	des	O	
2-16	1.125	O	
2-17	Kilometer	B-NC	
2-18	langen	O	
2-19	Zaunes	B-NC	
2-20	wird	O	
2-21	1,2	O	
2-22	Milliarden	B-NC	
2-23	Dollar	B-NC	
2-24	kosten	O	

#id=3
#text=Der Außenminister Mexikos , Luis Ernesto Derbez , erklärte offiziell , dass eine solche Entscheidung beleidigend für Mexiko sei . Er fügte hinzu , dass sich Mexiko an die Vereinten Nationen wenden werde , um dem Bau des Zauns vorzubeugen . Der designierte Präsident Mexikos nannte den Zaun beschämend und verglich ihn mit der Berliner Mauer
3-1	Der	O	
3-2	Außenminister	B-NC	
3-3	Mexikos	B-NC	
3-4	,	O	
3-5	Luis	B-NC	
3-6	Ernesto	B-NC	
3-7	Derbez	B-NC	
3-8	,	O	
3-9	erklärte	O	
3-10	offiziell	O	
3-11	,	O	
3-12	dass	O	
3-13	eine	O	
3-14	solche	O	
3-15	Entscheidung	B-NC	
3-16	beleidigend	O	
3-17	für	O	
3-18	Mexiko	B-NC	
3-19	sei	O	
3-20	.	O	
3-21	Er	O	
3-22	fügte	O	
3-23	hinzu	O	
3-24	,	O	
3-25	dass	O	
3-26	sich	O	
3-27	Mexiko	B-NC	
3-28	an	O	
3-29	die	O	
3-30	Vereinten	O	
3-31	Nationen	B-NC	
3-32	wenden	O	
3-33	werde	O	
3-34	,	O	
3-35	um	O	
3-36	dem	O	
3-37	Bau	B-NC	
3-38	des	O	
3-39	Zauns	B-NC	
3-40	vorzubeugen	O	
3-41	.	O	
3-42	Der	O	
3-43	designierte	O	
3-44	Präsident	B-NC	
3-45	Mexikos	B-NC	
3-46	nannte	O	
3-47	den	O	
3-48	Zaun	B-NC	
3-49	beschämend	O	
3-50	und	O	
3-51	verglich	O	
3-52	ihn	O	
3-53	mit	O	
3-54	der	O	
3-55	Berliner	O	
3-56	Mauer	B-NC	

#id=4
#text=Zurzeit besteht an der Grenze zwischen den Vereinigten Staaten und Mexiko , die insgesamt 3.200 Kilometer lang ist , schon ein 112 Kilometer langer Zaun . Der neue Zaun soll in vier Staaten verlaufen : Kalifornien , Arizona , New Mexico und Texas
4-1	Zurzeit	B-NC	
4-2	besteht	O	
4-3	an	O	
4-4	der	O	
4-5	Grenze	B-NC	
4-6	zwischen	O	
4-7	den	O	
4-8	Vereinigten	O	
4-9	Staaten	B-NC	
4-10	und	O	
4-11	Mexiko	B-NC	
4-12	,	O	
4-13	die	O	
4-14	insgesamt	O	
4-15	3.200	O	
4-16	Kilometer	B-NC	
4-17	lang	O	
4-18	ist	O	
4-19	,	O	
4-20	schon	O	
4-21	ein	O	
4-22	112	O	
4-23	Kilometer	B-NC	
4-24	langer	O	
4-25	Zaun	B-NC	
4-26	.	O	
4-27	Der	O	
4-28	neue	O	
4-29	Zaun	B-NC	
4-30	soll	O	
4-31	in	O	
4-32	vier	O	
4-33	Staaten	B-NC	
4-34	verlaufen	O	
4-35	:	O	
4-36	Kalifornien	B-NC	
4-37	,	O	
4-38	Arizona	B-NC	
4-39	,	O	
4-40	New	B-NC	
4-41	Mexico	B-NC	
4-42	und	O	
4-43	Texas	B-NC	

